parcl_id,country,geoid,state_fips_code,name,state_abbreviation,region,location_type,total_population,median_income,parcl_exchange_market,pricefeed_market,case_shiller_10_market,case_shiller_20_market
5268948,USA,,48,78240,TX,WEST_SOUTH_CENTRAL,ZIP5,57532,61241,0,0,0,0
5486891,USA,,48,75070,TX,WEST_SOUTH_CENTRAL,ZIP5,57516,101188,0,0,0,0
5371891,USA,,39,43228,OH,EAST_NORTH_CENTRAL,ZIP5,57406,61008,0,0,0,0
5349468,USA,,37,28025,NC,SOUTH_ATLANTIC,ZIP5,57384,70595,0,0,0,0
5590292,USA,,12,32068,FL,SOUTH_ATLANTIC,ZIP5,57372,81030,0,0,0,0
5483218,USA,,06,95023,CA,PACIFIC,ZIP5,57367,103238,0,0,0,0
5421747,USA,,06,92130,CA,PACIFIC,ZIP5,57363,186000,0,0,0,0
5348998,USA,,12,33032,FL,SOUTH_ATLANTIC,ZIP5,57327,70706,0,0,0,0
5351244,USA,,35,87124,NM,MOUNTAIN,ZIP5,57239,72986,0,0,0,0
5542416,USA,,39,45040,OH,EAST_NORTH_CENTRAL,ZIP5,57214,128034,0,0,0,0
5268937,USA,,48,76010,TX,WEST_SOUTH_CENTRAL,ZIP5,57197,42571,0,0,0,0
5473662,USA,,45,29732,SC,SOUTH_ATLANTIC,ZIP5,57182,77601,0,0,0,0
5473715,USA,,51,23452,VA,SOUTH_ATLANTIC,ZIP5,57180,75185,0,0,0,0
5268942,USA,,48,78228,TX,WEST_SOUTH_CENTRAL,ZIP5,57172,46736,0,0,0,0
5349199,USA,,37,27713,NC,SOUTH_ATLANTIC,ZIP5,57157,89941,0,0,0,0
5483529,USA,,06,93063,CA,PACIFIC,ZIP5,57075,115483,0,0,0,0
5349319,USA,,37,27858,NC,SOUTH_ATLANTIC,ZIP5,57075,56533,0,0,0,0
5314716,USA,,12,32703,FL,SOUTH_ATLANTIC,ZIP5,57046,63693,0,0,0,0
5589598,USA,,13,30075,GA,SOUTH_ATLANTIC,ZIP5,57032,148740,0,0,0,0
5469275,USA,,48,77089,TX,WEST_SOUTH_CENTRAL,ZIP5,56988,83648,0,0,0,0
5445245,USA,,34,07083,NJ,MIDDLE_ATLANTIC,ZIP5,56900,114938,0,0,0,0
5445563,USA,,34,07728,NJ,MIDDLE_ATLANTIC,ZIP5,56896,104417,0,0,0,0
5439742,USA,,34,08901,NJ,MIDDLE_ATLANTIC,ZIP5,56870,57138,0,0,0,0
5349347,USA,,37,27526,NC,SOUTH_ATLANTIC,ZIP5,56866,90325,0,0,0,0
5571104,USA,,35,87111,NM,MOUNTAIN,ZIP5,56830,80358,0,0,0,0
5314071,USA,,12,33458,FL,SOUTH_ATLANTIC,ZIP5,56799,104146,0,0,0,0
5456985,USA,,18,46227,IN,EAST_NORTH_CENTRAL,ZIP5,56794,49032,0,0,0,0
5403010,USA,,12,33177,FL,SOUTH_ATLANTIC,ZIP5,56791,74193,0,0,0,0
5349517,USA,,37,27284,NC,SOUTH_ATLANTIC,ZIP5,56773,75707,0,0,0,0
5509266,USA,,45,29483,SC,SOUTH_ATLANTIC,ZIP5,56758,75698,0,0,0,0
5483205,USA,,06,92708,CA,PACIFIC,ZIP5,56754,108860,0,0,0,0
5321405,USA,,42,19020,PA,MIDDLE_ATLANTIC,ZIP5,56746,78512,0,0,0,0
5469118,USA,,48,78852,TX,WEST_SOUTH_CENTRAL,ZIP5,56745,48911,0,0,0,0
5473613,USA,,45,29730,SC,SOUTH_ATLANTIC,ZIP5,56727,57488,0,0,0,0
5439749,USA,,34,07105,NJ,MIDDLE_ATLANTIC,ZIP5,56696,51927,0,0,0,0
5358082,USA,,36,10128,NY,MIDDLE_ATLANTIC,ZIP5,56695,137253,0,0,0,0
5349465,USA,,37,28655,NC,SOUTH_ATLANTIC,ZIP5,56692,51689,0,0,0,0
5589644,USA,,13,30519,GA,SOUTH_ATLANTIC,ZIP5,56661,98228,0,0,0,0
5302835,USA,,17,60056,IL,EAST_NORTH_CENTRAL,ZIP5,56651,100850,0,0,0,0
5445777,USA,,,98391,,,ZIP5,56646,122822,0,0,0,0
5506700,USA,,06,90006,CA,PACIFIC,ZIP5,56628,47599,0,0,0,0
5310655,USA,,10,19702,DE,SOUTH_ATLANTIC,ZIP5,56571,90281,0,0,0,0
5277183,USA,,24,20904,MD,SOUTH_ATLANTIC,ZIP5,56532,90926,0,0,0,0
5314723,USA,,12,32824,FL,SOUTH_ATLANTIC,ZIP5,56484,75125,0,0,0,0
5402667,USA,,01,35242,AL,EAST_SOUTH_CENTRAL,ZIP5,56466,115541,0,0,0,0
5499532,USA,,28,38654,MS,EAST_SOUTH_CENTRAL,ZIP5,56449,96145,0,0,0,0
5296025,USA,,51,23112,VA,SOUTH_ATLANTIC,ZIP5,56428,113166,0,0,0,0
5570836,USA,,04,85705,AZ,MOUNTAIN,ZIP5,56344,33941,0,0,0,0
5421829,USA,,06,94109,CA,PACIFIC,ZIP5,56333,108691,0,0,0,0
5487078,USA,,48,75061,TX,WEST_SOUTH_CENTRAL,ZIP5,56319,58236,0,0,0,0
5371737,USA,,39,45601,OH,EAST_NORTH_CENTRAL,ZIP5,56300,55539,0,0,0,0
5570712,USA,,16,83686,ID,MOUNTAIN,ZIP5,56267,79157,0,0,0,0
5358278,USA,,36,10306,NY,MIDDLE_ATLANTIC,ZIP5,56232,94758,0,0,0,0
5571193,USA,,42,17601,PA,MIDDLE_ATLANTIC,ZIP5,56164,93194,0,0,0,0
5402537,USA,,13,30518,GA,SOUTH_ATLANTIC,ZIP5,56151,94079,0,0,0,0
5506832,USA,,06,91913,CA,PACIFIC,ZIP5,56102,124531,0,0,0,0
5364882,USA,,06,92646,CA,PACIFIC,ZIP5,56033,123899,0,0,0,0
5421771,USA,,06,91786,CA,PACIFIC,ZIP5,56025,81973,0,0,0,0
5469059,USA,,48,75115,TX,WEST_SOUTH_CENTRAL,ZIP5,56012,81895,0,0,0,0
5595646,USA,,29,63021,MO,WEST_NORTH_CENTRAL,ZIP5,55944,108854,0,0,0,0
5310811,USA,,09,06511,CT,NEW_ENGLAND,ZIP5,55940,55248,0,0,0,0
5351453,USA,,08,80229,CO,MOUNTAIN,ZIP5,55929,74420,0,0,0,0
5351146,USA,,,85122,,,ZIP5,55919,62944,0,0,0,0
5351684,USA,,42,15601,PA,MIDDLE_ATLANTIC,ZIP5,55917,71134,0,0,0,0
5439351,USA,,49,84074,UT,MOUNTAIN,ZIP5,55917,96165,0,0,0,0
5576893,USA,,32,89147,NV,MOUNTAIN,ZIP5,55914,68251,0,0,0,0
5402473,USA,,15,96744,HI,PACIFIC,ZIP5,55888,124247,0,0,0,0
5277137,USA,,24,20744,MD,SOUTH_ATLANTIC,ZIP5,55820,121068,0,0,0,0
5422019,USA,,06,92027,CA,PACIFIC,ZIP5,55750,80260,0,0,0,0
5268588,USA,,48,76549,TX,WEST_SOUTH_CENTRAL,ZIP5,55730,62607,0,0,0,0
5403057,USA,,12,33578,FL,SOUTH_ATLANTIC,ZIP5,55724,75582,0,0,0,0
5439997,USA,,27,55124,MN,WEST_NORTH_CENTRAL,ZIP5,55594,97588,0,0,0,0
5483378,USA,,06,93436,CA,PACIFIC,ZIP5,55591,71922,0,0,0,0
5474029,USA,,47,38017,TN,EAST_SOUTH_CENTRAL,ZIP5,55570,131354,0,0,0,0
5371238,USA,,39,43701,OH,EAST_NORTH_CENTRAL,ZIP5,55531,52283,0,0,0,0
5422220,USA,,06,91745,CA,PACIFIC,ZIP5,55489,101427,0,0,0,0
5483319,USA,,06,91405,CA,PACIFIC,ZIP5,55451,58365,0,0,0,0
5371324,USA,,39,45069,OH,EAST_NORTH_CENTRAL,ZIP5,55414,109433,0,0,0,0
5445709,USA,,34,07104,NJ,MIDDLE_ATLANTIC,ZIP5,55412,51511,0,0,0,0
5358222,USA,,36,12550,NY,MIDDLE_ATLANTIC,ZIP5,55404,73148,0,0,0,0
5577055,USA,,41,97301,OR,PACIFIC,ZIP5,55386,53113,0,0,0,0
5349816,USA,,29,65807,MO,WEST_NORTH_CENTRAL,ZIP5,55384,48029,0,0,0,0
5273739,USA,,06,95350,CA,PACIFIC,ZIP5,55368,66185,0,0,0,0
5371420,USA,,39,45140,OH,EAST_NORTH_CENTRAL,ZIP5,55364,104422,0,0,0,0
5422022,USA,,06,95648,CA,PACIFIC,ZIP5,55350,100112,0,0,0,0
5456398,USA,,21,41042,KY,EAST_SOUTH_CENTRAL,ZIP5,55347,74074,0,0,0,0
5445105,USA,,34,08873,NJ,MIDDLE_ATLANTIC,ZIP5,55342,110396,0,0,0,0
5439200,USA,,25,02124,MA,NEW_ENGLAND,ZIP5,55336,72189,0,0,0,0
5310782,USA,,09,06516,CT,NEW_ENGLAND,ZIP5,55336,72827,0,0,0,0
5590204,USA,,22,70072,LA,WEST_SOUTH_CENTRAL,ZIP5,55332,56643,0,0,0,0
5351649,USA,,42,19320,PA,MIDDLE_ATLANTIC,ZIP5,55321,90902,0,0,0,0
5486934,USA,,48,77493,TX,WEST_SOUTH_CENTRAL,ZIP5,55317,110220,0,0,0,0
5402521,USA,,15,96817,HI,PACIFIC,ZIP5,55316,73264,0,0,0,0
5351390,USA,,08,80525,CO,MOUNTAIN,ZIP5,55315,88788,0,0,0,0
5273667,USA,,06,91764,CA,PACIFIC,ZIP5,55311,71336,0,0,0,0
5268527,USA,,,75072,,,ZIP5,55304,147321,0,0,0,0
5571289,USA,,35,87105,NM,MOUNTAIN,ZIP5,55295,46124,0,0,0,0
5303139,USA,,17,60630,IL,EAST_NORTH_CENTRAL,ZIP5,55295,91135,0,0,0,0
5576670,USA,,32,89117,NV,MOUNTAIN,ZIP5,55282,68206,0,0,0,0
5349064,USA,,12,33018,FL,SOUTH_ATLANTIC,ZIP5,55241,83468,0,0,0,0
5421931,USA,,06,92399,CA,PACIFIC,ZIP5,55236,87457,0,0,0,0
5358563,USA,,36,14221,NY,MIDDLE_ATLANTIC,ZIP5,55228,96266,0,0,0,0
5277127,USA,,24,21061,MD,SOUTH_ATLANTIC,ZIP5,55172,79778,0,0,0,0
5371307,USA,,39,43229,OH,EAST_NORTH_CENTRAL,ZIP5,55168,52124,0,0,0,0
5273378,USA,,06,93308,CA,PACIFIC,ZIP5,55150,54189,0,0,0,0
5403317,USA,,12,33063,FL,SOUTH_ATLANTIC,ZIP5,55143,58340,0,0,0,0
5495303,USA,,47,37043,TN,EAST_SOUTH_CENTRAL,ZIP5,55127,88299,0,0,0,0
5314266,USA,,12,33467,FL,SOUTH_ATLANTIC,ZIP5,55101,83238,0,0,0,0
5371396,USA,,39,43302,OH,EAST_NORTH_CENTRAL,ZIP5,55090,51210,0,0,0,0
5268515,USA,,48,75216,TX,WEST_SOUTH_CENTRAL,ZIP5,55085,33889,0,0,0,0
5473745,USA,,51,23223,VA,SOUTH_ATLANTIC,ZIP5,55072,52246,0,0,0,0
5469040,USA,,48,78223,TX,WEST_SOUTH_CENTRAL,ZIP5,55063,45687,0,0,0,0
5506715,USA,,06,90034,CA,PACIFIC,ZIP5,55061,97511,0,0,0,0
5273698,USA,,06,95376,CA,PACIFIC,ZIP5,55038,99675,0,0,0,0
5439433,USA,,49,84041,UT,MOUNTAIN,ZIP5,55009,82890,0,0,0,0
5589669,USA,,09,06810,CT,NEW_ENGLAND,ZIP5,54957,71618,0,0,0,0
5349575,USA,,37,27410,NC,SOUTH_ATLANTIC,ZIP5,54951,80271,0,0,0,0
5273619,USA,,06,92780,CA,PACIFIC,ZIP5,54945,89375,0,0,0,0
5351052,USA,,42,17331,PA,MIDDLE_ATLANTIC,ZIP5,54942,73781,0,0,0,0
5421890,USA,,06,92557,CA,PACIFIC,ZIP5,54936,89629,0,0,0,0
5314525,USA,,12,33125,FL,SOUTH_ATLANTIC,ZIP5,54873,37370,0,0,0,0
5452369,USA,,34,07306,NJ,MIDDLE_ATLANTIC,ZIP5,54779,74610,0,0,0,0
5566137,USA,,26,48228,MI,EAST_NORTH_CENTRAL,ZIP5,54670,33229,0,0,0,0
5273410,USA,,06,92584,CA,PACIFIC,ZIP5,54663,111057,0,0,0,0
5596282,USA,,16,83642,ID,MOUNTAIN,ZIP5,54645,93169,0,0,0,0
5349196,USA,,37,28110,NC,SOUTH_ATLANTIC,ZIP5,54577,81495,0,0,0,0
5565599,USA,,26,48103,MI,EAST_NORTH_CENTRAL,ZIP5,54563,113829,0,0,0,0
5445519,USA,,34,07470,NJ,MIDDLE_ATLANTIC,ZIP5,54557,147740,0,0,0,0
5542275,USA,,39,45840,OH,EAST_NORTH_CENTRAL,ZIP5,54557,62163,0,0,0,0
5570918,USA,,,85295,,,ZIP5,54556,113168,0,0,0,0
5349770,USA,,37,27834,NC,SOUTH_ATLANTIC,ZIP5,54547,44515,0,0,0,0
5351091,USA,,04,85035,AZ,MOUNTAIN,ZIP5,54535,53633,0,0,0,0
5453151,USA,,36,14580,NY,MIDDLE_ATLANTIC,ZIP5,54520,90799,0,0,0,0
5421745,USA,,06,92117,CA,PACIFIC,ZIP5,54499,101445,0,0,0,0
5364415,USA,,48,75007,TX,WEST_SOUTH_CENTRAL,ZIP5,54498,105969,0,0,0,0
5311257,USA,,41,97124,OR,PACIFIC,ZIP5,54493,106228,0,0,0,0
5273547,USA,,06,93551,CA,PACIFIC,ZIP5,54478,107133,0,0,0,0
5314936,USA,,12,34741,FL,SOUTH_ATLANTIC,ZIP5,54464,42664,0,0,0,0
5445662,USA,,53,98115,WA,PACIFIC,ZIP5,54457,141013,0,0,0,0
5364825,USA,,48,78550,TX,WEST_SOUTH_CENTRAL,ZIP5,54441,46341,0,0,0,0
5487002,USA,,,77498,,,ZIP5,54402,93703,0,0,0,0
5453129,USA,,36,10016,NY,MIDDLE_ATLANTIC,ZIP5,54369,145864,0,0,0,0
5506800,USA,,06,91304,CA,PACIFIC,ZIP5,54369,79673,0,0,0,0
5402442,USA,,15,96789,HI,PACIFIC,ZIP5,54362,119475,0,0,0,0
5351410,USA,,08,80631,CO,MOUNTAIN,ZIP5,54346,48189,0,0,0,0
5364476,USA,,48,77044,TX,WEST_SOUTH_CENTRAL,ZIP5,54313,87958,0,0,0,0
5506711,USA,,06,90744,CA,PACIFIC,ZIP5,54277,58869,0,0,0,0
5348964,USA,,37,27407,NC,SOUTH_ATLANTIC,ZIP5,54257,56198,0,0,0,0
5469028,USA,,48,76133,TX,WEST_SOUTH_CENTRAL,ZIP5,54241,69506,0,0,0,0
5452353,USA,,34,08831,NJ,MIDDLE_ATLANTIC,ZIP5,54229,108626,0,0,0,0
5364705,USA,,48,75025,TX,WEST_SOUTH_CENTRAL,ZIP5,54201,134740,0,0,0,0
5452650,USA,,36,11758,NY,MIDDLE_ATLANTIC,ZIP5,54201,146410,0,0,0,0
5421954,USA,,06,92056,CA,PACIFIC,ZIP5,54190,97736,0,0,0,0
5314451,USA,,12,33196,FL,SOUTH_ATLANTIC,ZIP5,54187,89326,0,0,0,0
5273516,USA,,06,90066,CA,PACIFIC,ZIP5,54142,100344,0,0,0,0
5273665,USA,,06,93277,CA,PACIFIC,ZIP5,54127,73801,0,0,0,0
5310746,USA,,09,06606,CT,NEW_ENGLAND,ZIP5,54125,64142,0,0,0,0
5314673,USA,,12,32225,FL,SOUTH_ATLANTIC,ZIP5,54073,83324,0,0,0,0
5321427,USA,,25,01960,MA,NEW_ENGLAND,ZIP5,54057,91032,0,0,0,0
5364759,USA,,48,77088,TX,WEST_SOUTH_CENTRAL,ZIP5,54007,48627,0,0,0,0
5577009,USA,,32,89129,NV,MOUNTAIN,ZIP5,54002,87620,0,0,0,0
5596384,USA,,42,19140,PA,MIDDLE_ATLANTIC,ZIP5,53996,30946,0,0,0,0
5340401,USA,,17,60622,IL,EAST_NORTH_CENTRAL,ZIP5,53944,119134,0,0,0,0
5371282,USA,,39,45044,OH,EAST_NORTH_CENTRAL,ZIP5,53909,68744,0,0,0,0
5487095,USA,,48,77840,TX,WEST_SOUTH_CENTRAL,ZIP5,53891,30049,0,0,0,0
5453126,USA,,36,10003,NY,MIDDLE_ATLANTIC,ZIP5,53877,152863,0,0,0,0
5506695,USA,,06,91344,CA,PACIFIC,ZIP5,53862,111897,0,0,0,0
5364623,USA,,48,77546,TX,WEST_SOUTH_CENTRAL,ZIP5,53830,117118,0,0,0,0
5273457,USA,,06,92840,CA,PACIFIC,ZIP5,53826,90983,0,0,0,0
5542498,USA,,36,12180,NY,MIDDLE_ATLANTIC,ZIP5,53807,68766,0,0,0,0
5509340,USA,,45,29651,SC,SOUTH_ATLANTIC,ZIP5,53804,73505,0,0,0,0
5439381,USA,,49,84003,UT,MOUNTAIN,ZIP5,53731,111339,0,0,0,0
5287593,USA,,42,19104,PA,MIDDLE_ATLANTIC,ZIP5,53679,33766,0,0,0,0
5277303,USA,,24,21215,MD,SOUTH_ATLANTIC,ZIP5,53674,49523,0,0,0,0
5473730,USA,,51,23666,VA,SOUTH_ATLANTIC,ZIP5,53655,67033,0,0,0,0
5467582,USA,,12,34746,FL,SOUTH_ATLANTIC,ZIP5,53653,65167,0,0,0,0
5273503,USA,,06,90813,CA,PACIFIC,ZIP5,53647,48535,0,0,0,0
5467608,USA,,01,36117,AL,EAST_SOUTH_CENTRAL,ZIP5,53559,73919,0,0,0,0
5268838,USA,,48,78748,TX,WEST_SOUTH_CENTRAL,ZIP5,53550,94143,0,0,0,0
5349488,USA,,37,27603,NC,SOUTH_ATLANTIC,ZIP5,53535,84569,0,0,0,0
5351211,USA,,08,80020,CO,MOUNTAIN,ZIP5,53475,112941,0,0,0,0
5422235,USA,,06,94539,CA,PACIFIC,ZIP5,53464,219913,0,0,0,0
5414149,USA,,17,61761,IL,EAST_NORTH_CENTRAL,ZIP5,53423,64335,0,0,0,0
5349174,USA,,37,28216,NC,SOUTH_ATLANTIC,ZIP5,53422,58579,0,0,0,0
5349038,USA,,12,33312,FL,SOUTH_ATLANTIC,ZIP5,53409,72955,0,0,0,0
5487010,USA,,48,77082,TX,WEST_SOUTH_CENTRAL,ZIP5,53401,55962,0,0,0,0
5508888,USA,,51,23185,VA,SOUTH_ATLANTIC,ZIP5,53373,98713,0,0,0,0
5358469,USA,,36,11354,NY,MIDDLE_ATLANTIC,ZIP5,53371,56854,0,0,0,0
5421777,USA,,06,93117,CA,PACIFIC,ZIP5,53345,79553,0,0,0,0
5483550,USA,,06,93215,CA,PACIFIC,ZIP5,53334,53480,0,0,0,0
5483135,USA,,06,95125,CA,PACIFIC,ZIP5,53333,140092,0,0,0,0
5422187,USA,,06,91801,CA,PACIFIC,ZIP5,53320,81580,0,0,0,0
5351073,USA,,42,19067,PA,MIDDLE_ATLANTIC,ZIP5,53320,122022,0,0,0,0
5277188,USA,,24,20902,MD,SOUTH_ATLANTIC,ZIP5,53308,105677,0,0,0,0
5349106,USA,,12,32608,FL,SOUTH_ATLANTIC,ZIP5,53301,57249,0,0,0,0
5483343,USA,,06,90723,CA,PACIFIC,ZIP5,53286,67130,0,0,0,0
5483371,USA,,06,93003,CA,PACIFIC,ZIP5,53283,96895,0,0,0,0
5506747,USA,,06,91406,CA,PACIFIC,ZIP5,53276,71819,0,0,0,0
5445236,USA,,34,07302,NJ,MIDDLE_ATLANTIC,ZIP5,53237,165235,0,0,0,0
5421822,USA,,,95757,,,ZIP5,53232,128216,0,0,0,0
5348967,USA,,37,27529,NC,SOUTH_ATLANTIC,ZIP5,53223,80021,0,0,0,0
5340523,USA,,17,60411,IL,EAST_NORTH_CENTRAL,ZIP5,53222,56384,0,0,0,0
5349788,USA,,37,28601,NC,SOUTH_ATLANTIC,ZIP5,53172,65158,0,0,0,0
5421949,USA,,06,92870,CA,PACIFIC,ZIP5,53150,106298,0,0,0,0
5483103,USA,,06,92656,CA,PACIFIC,ZIP5,53143,130854,0,0,0,0
5596741,USA,,42,19382,PA,MIDDLE_ATLANTIC,ZIP5,53117,119530,0,0,0,0
5403062,USA,,13,30080,GA,SOUTH_ATLANTIC,ZIP5,53116,85061,0,0,0,0
5483215,USA,,06,90002,CA,PACIFIC,ZIP5,53108,54221,0,0,0,0
5495280,USA,,47,37087,TN,EAST_SOUTH_CENTRAL,ZIP5,53068,74665,0,0,0,0
5467769,USA,,13,30721,GA,SOUTH_ATLANTIC,ZIP5,53067,51775,0,0,0,0
5273423,USA,,06,92026,CA,PACIFIC,ZIP5,53053,86579,0,0,0,0
5499423,USA,,28,39503,MS,EAST_SOUTH_CENTRAL,ZIP5,53049,62005,0,0,0,0
5565621,USA,,26,48126,MI,EAST_NORTH_CENTRAL,ZIP5,53044,46565,0,0,0,0
5421955,USA,,06,92078,CA,PACIFIC,ZIP5,53019,107894,0,0,0,0
5351380,USA,,04,85710,AZ,MOUNTAIN,ZIP5,52982,52299,0,0,0,0
5371876,USA,,39,45013,OH,EAST_NORTH_CENTRAL,ZIP5,52953,68922,0,0,0,0
5576978,USA,,41,97402,OR,PACIFIC,ZIP5,52925,53836,0,0,0,0
5473768,USA,,45,29588,SC,SOUTH_ATLANTIC,ZIP5,52899,60337,0,0,0,0
5314142,USA,,12,34221,FL,SOUTH_ATLANTIC,ZIP5,52882,71679,0,0,0,0
5273686,USA,,06,95207,CA,PACIFIC,ZIP5,52877,66459,0,0,0,0
5565968,USA,,26,48187,MI,EAST_NORTH_CENTRAL,ZIP5,52861,112395,0,0,0,0
5350851,USA,,04,85282,AZ,MOUNTAIN,ZIP5,52828,72895,0,0,0,0
5314070,USA,,12,33161,FL,SOUTH_ATLANTIC,ZIP5,52824,49159,0,0,0,0
5273802,USA,,06,92833,CA,PACIFIC,ZIP5,52799,107241,0,0,0,0
5445640,USA,,53,98270,WA,PACIFIC,ZIP5,52794,98912,0,0,0,0
5403167,USA,,12,33068,FL,SOUTH_ATLANTIC,ZIP5,52792,60649,0,0,0,0
5439164,USA,,25,01844,MA,NEW_ENGLAND,ZIP5,52780,93739,0,0,0,0
5268502,USA,,48,75062,TX,WEST_SOUTH_CENTRAL,ZIP5,52772,68692,0,0,0,0
5348906,USA,,12,32162,FL,SOUTH_ATLANTIC,ZIP5,52752,71894,0,0,0,0
5595266,USA,,29,63366,MO,WEST_NORTH_CENTRAL,ZIP5,52746,91698,0,0,0,0
5351475,USA,,08,80012,CO,MOUNTAIN,ZIP5,52741,66898,0,0,0,0
5321834,USA,,25,01841,MA,NEW_ENGLAND,ZIP5,52738,51574,0,0,0,0
5314137,USA,,12,33176,FL,SOUTH_ATLANTIC,ZIP5,52719,80612,0,0,0,0
5302727,USA,,17,60616,IL,EAST_NORTH_CENTRAL,ZIP5,52707,72326,0,0,0,0
5483101,USA,,06,92505,CA,PACIFIC,ZIP5,52696,81217,0,0,0,0
5277048,USA,,53,98034,WA,PACIFIC,ZIP5,52636,119806,0,0,0,0
5351452,USA,,08,80011,CO,MOUNTAIN,ZIP5,52633,64541,0,0,0,0
5289681,USA,,21,42701,KY,EAST_SOUTH_CENTRAL,ZIP5,52618,65070,0,0,0,0
5414279,USA,,17,60148,IL,EAST_NORTH_CENTRAL,ZIP5,52598,94256,0,0,0,0
5277565,USA,,24,20772,MD,SOUTH_ATLANTIC,ZIP5,52596,131973,0,0,0,0
5439730,USA,,34,07003,NJ,MIDDLE_ATLANTIC,ZIP5,52594,92223,0,0,0,0
5422239,USA,,06,95122,CA,PACIFIC,ZIP5,52555,94924,0,0,0,0
5314446,USA,,13,30236,GA,SOUTH_ATLANTIC,ZIP5,52530,65660,0,0,0,0
5495154,USA,,47,38305,TN,EAST_SOUTH_CENTRAL,ZIP5,52527,63477,0,0,0,0
5314877,USA,,13,30115,GA,SOUTH_ATLANTIC,ZIP5,52512,109443,0,0,0,0
5473999,USA,,47,37421,TN,EAST_SOUTH_CENTRAL,ZIP5,52507,76562,0,0,0,0
5487151,USA,,48,78109,TX,WEST_SOUTH_CENTRAL,ZIP5,52507,81152,0,0,0,0
5483442,USA,,06,92129,CA,PACIFIC,ZIP5,52495,146754,0,0,0,0
5351129,USA,,04,85009,AZ,MOUNTAIN,ZIP5,52420,46707,0,0,0,0
5311337,USA,,41,97702,OR,PACIFIC,ZIP5,52420,83598,0,0,0,0
5577007,USA,,32,89030,NV,MOUNTAIN,ZIP5,52370,42794,0,0,0,0
5469271,USA,,48,77081,TX,WEST_SOUTH_CENTRAL,ZIP5,52360,40805,0,0,0,0
5509198,USA,,51,22204,VA,SOUTH_ATLANTIC,ZIP5,52359,105674,0,0,0,0
5431462,USA,,11,20020,DC,SOUTH_ATLANTIC,ZIP5,52349,48106,0,0,0,0
5402481,USA,,15,96819,HI,PACIFIC,ZIP5,52328,97659,0,0,0,0
5473643,USA,,45,29720,SC,SOUTH_ATLANTIC,ZIP5,52308,58549,0,0,0,0
5469046,USA,,48,78155,TX,WEST_SOUTH_CENTRAL,ZIP5,52295,68430,0,0,0,0
5268839,USA,,48,75287,TX,WEST_SOUTH_CENTRAL,ZIP5,52240,60256,0,0,0,0
5273485,USA,,06,90047,CA,PACIFIC,ZIP5,52200,67018,0,0,0,0
5302837,USA,,17,60004,IL,EAST_NORTH_CENTRAL,ZIP5,52189,117720,0,0,0,0
5314341,USA,,13,30809,GA,SOUTH_ATLANTIC,ZIP5,52186,125020,0,0,0,0
5486791,USA,,48,75080,TX,WEST_SOUTH_CENTRAL,ZIP5,52184,86341,0,0,0,0
5439467,USA,,,84081,,,ZIP5,52180,115174,0,0,0,0
5349072,USA,,12,32174,FL,SOUTH_ATLANTIC,ZIP5,52140,65503,0,0,0,0
5310978,USA,,32,89074,NV,MOUNTAIN,ZIP5,52135,86015,0,0,0,0
5469186,USA,,48,77388,TX,WEST_SOUTH_CENTRAL,ZIP5,52127,99591,0,0,0,0
5314712,USA,,12,32792,FL,SOUTH_ATLANTIC,ZIP5,52120,63365,0,0,0,0
5506733,USA,,06,90221,CA,PACIFIC,ZIP5,52119,64439,0,0,0,0
5421908,USA,,06,94601,CA,PACIFIC,ZIP5,52102,62825,0,0,0,0
5421835,USA,,06,95616,CA,PACIFIC,ZIP5,52090,69204,0,0,0,0
5486893,USA,,48,76542,TX,WEST_SOUTH_CENTRAL,ZIP5,52059,73133,0,0,0,0
5445356,USA,,27,55303,MN,WEST_NORTH_CENTRAL,ZIP5,52051,100722,0,0,0,0
5589646,USA,,12,33165,FL,SOUTH_ATLANTIC,ZIP5,52047,77482,0,0,0,0
5566251,USA,,26,48439,MI,EAST_NORTH_CENTRAL,ZIP5,52012,86151,0,0,0,0
5273506,USA,,06,90063,CA,PACIFIC,ZIP5,52008,69307,0,0,0,0
5314814,USA,,12,33319,FL,SOUTH_ATLANTIC,ZIP5,52000,53705,0,0,0,0
5351383,USA,,04,85037,AZ,MOUNTAIN,ZIP5,51987,75281,0,0,0,0
5402457,USA,,15,96734,HI,PACIFIC,ZIP5,51966,121536,0,0,0,0
5269082,USA,,36,10459,NY,MIDDLE_ATLANTIC,ZIP5,51964,41270,0,0,0,0
5273415,USA,,06,92234,CA,PACIFIC,ZIP5,51964,63209,0,0,0,0
5349524,USA,,37,27405,NC,SOUTH_ATLANTIC,ZIP5,51962,42497,0,0,0,0
5506927,USA,,17,60613,IL,EAST_NORTH_CENTRAL,ZIP5,51961,92238,0,0,0,0
5431618,USA,,25,01902,MA,NEW_ENGLAND,ZIP5,51931,59445,0,0,0,0
5439185,USA,,25,02780,MA,NEW_ENGLAND,ZIP5,51915,68948,0,0,0,0
5595937,USA,,29,63129,MO,WEST_NORTH_CENTRAL,ZIP5,51893,90397,0,0,0,0
5445796,USA,,53,98103,WA,PACIFIC,ZIP5,51878,122656,0,0,0,0
5314499,USA,,01,36695,AL,EAST_SOUTH_CENTRAL,ZIP5,51877,72825,0,0,0,0
5349032,USA,,12,33415,FL,SOUTH_ATLANTIC,ZIP5,51874,53496,0,0,0,0
